            Node    FLVEL.FLVEL1    FLVEL.FLVEL2    FLVEL.FLVEL3
           Label          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
            5888    -484.711E-09     10.7812E-12     3.70000E-21
            5889    -484.709E-09     11.5078E-12     280.279E-24
            5890    -484.707E-09     11.9511E-12     3.72215E-21
            5891    -484.705E-09     12.1001E-12     5.59247E-21
            5892    -484.703E-09     11.9512E-12     5.68119E-21
            5893    -484.701E-09     11.5080E-12    -276.472E-24
            5894    -484.699E-09     10.7814E-12     3.45074E-21
            5895    -484.698E-09     9.78937E-12     4.91969E-21
            5896    -484.696E-09     8.55625E-12     1.70607E-21
            5897    -484.695E-09     7.11243E-12     2.19162E-21
            5898    -484.694E-09     5.49348E-12     3.11597E-21
            5899    -484.693E-09     3.73924E-12     821.994E-24
            5900    -484.693E-09     1.89293E-12     2.85205E-21
            5901    -484.692E-09     952.327E-15     3.19407E-21
            5902    -484.718E-09     952.278E-15     1.10939E-21
            5903    -484.718E-09     1.89283E-12     1.91683E-21
            5904    -484.717E-09     3.73906E-12     3.33940E-21
            5905    -484.716E-09     5.49323E-12    -967.882E-24
            5906    -484.715E-09     7.11214E-12     4.54925E-21
            5907    -484.714E-09     8.55594E-12     3.96887E-21
            5908    -484.712E-09     9.78908E-12     1.44327E-21
            5909    -484.711E-09     10.7812E-12     2.32021E-21
            5910    -484.709E-09     11.5078E-12     3.07041E-21
            5911    -484.707E-09     11.9511E-12     1.54657E-21
            5912    -484.705E-09     12.1001E-12     1.52149E-21
            5913    -484.703E-09     11.9512E-12     3.05883E-21
            5914    -484.701E-09     11.5080E-12     3.80237E-21
            5915    -484.699E-09     10.7814E-12     690.783E-24
            5916    -484.698E-09     9.78937E-12     4.20116E-21
            5917    -484.696E-09     8.55625E-12     2.49810E-21
            5918    -484.695E-09     7.11243E-12     492.296E-24
            5919    -484.694E-09     5.49348E-12     226.607E-24
            5920    -484.693E-09     3.73924E-12     1.20971E-21
            5921    -484.693E-09     1.89293E-12     155.877E-24
            5922    -484.692E-09     952.327E-15     3.46946E-21
            5923    -484.718E-09     952.278E-15    -569.426E-24
            5924    -484.718E-09     1.89283E-12     3.00471E-21
            5925    -484.717E-09     3.73906E-12    -63.9613E-24
            5926    -484.716E-09     5.49323E-12     2.40767E-21
            5927    -484.715E-09     7.11214E-12     2.16373E-21
            5928    -484.714E-09     8.55594E-12     2.17504E-21
            5929    -484.712E-09     9.78908E-12     170.412E-24
            5930    -484.711E-09     10.7812E-12     2.75415E-21
            5931    -484.709E-09     11.5078E-12     2.81122E-21
            5932    -484.707E-09     11.9511E-12     2.09960E-21
            5933    -484.705E-09     12.1001E-12    -177.556E-24
            5934    -484.703E-09     11.9512E-12     3.46904E-21
            5935    -484.701E-09     11.5080E-12     1.48994E-21
            5936    -484.699E-09     10.7814E-12     2.53830E-21
            5937    -484.698E-09     9.78937E-12     337.610E-24
            5938    -484.696E-09     8.55625E-12     1.95819E-21
            5939    -484.695E-09     7.11243E-12     153.350E-24
            5940    -484.694E-09     5.49348E-12     1.06727E-21
            5941    -484.693E-09     3.73924E-12     993.035E-24
            5942    -484.693E-09     1.89293E-12    -310.716E-24
            5943    -484.692E-09     952.327E-15     985.420E-24
            5944    -484.718E-09     952.278E-15     2.05632E-21
            5945    -484.718E-09     1.89283E-12     4.67737E-21
            5946    -484.717E-09     3.73906E-12     3.36284E-21
            5947    -484.716E-09     5.49323E-12     1.46197E-21
            5948    -484.715E-09     7.11214E-12    -1.48091E-21
            5949    -484.714E-09     8.55594E-12     2.36544E-21
            5950    -484.712E-09     9.78908E-12     4.03337E-21
            5951    -484.711E-09     10.7812E-12     623.436E-24
            5952    -484.709E-09     11.5078E-12     403.567E-24
            5953    -484.707E-09     11.9511E-12     3.01108E-21
            5954    -484.705E-09     12.1001E-12    -747.004E-24
            5955    -484.703E-09     11.9512E-12     1.80351E-21
            5956    -484.701E-09     11.5080E-12     2.13103E-21
            5957    -484.699E-09     10.7814E-12     3.70205E-21
            5958    -484.698E-09     9.78937E-12     238.017E-24
            5959    -484.696E-09     8.55625E-12     1.32213E-21
            5960    -484.695E-09     7.11243E-12     3.98647E-21
            5961    -484.694E-09     5.49348E-12     156.020E-24
            5962    -484.693E-09     3.73924E-12     1.27048E-21
            5963    -484.693E-09     1.89293E-12     115.133E-24
            5964    -484.692E-09     952.327E-15     3.22607E-21
            5965    -484.718E-09     952.278E-15     1.15816E-21
            5966    -484.718E-09     1.89283E-12     3.75539E-21
            5967    -484.717E-09     3.73906E-12     292.715E-24
            5968    -484.716E-09     5.49323E-12     365.427E-24
            5969    -484.715E-09     7.11214E-12     2.98136E-21
            5970    -484.714E-09     8.55594E-12     683.939E-24
            5971    -484.712E-09     9.78908E-12     2.17754E-21
            5972    -484.711E-09     10.7812E-12     3.38558E-21
            5973    -484.709E-09     11.5078E-12     340.894E-24
            5974    -484.707E-09     11.9511E-12     666.297E-24
            5975    -484.705E-09     12.1001E-12     4.10365E-21
            5976    -484.703E-09     11.9512E-12     1.61343E-21
            5977    -484.701E-09     11.5080E-12     2.96788E-21
            5978    -484.699E-09     10.7814E-12     2.11788E-21
            5979    -484.698E-09     9.78937E-12    -1.01288E-21
            5980    -484.696E-09     8.55625E-12    -527.134E-24
            5981    -484.695E-09     7.11243E-12     4.19045E-21
            5982    -484.694E-09     5.49348E-12     1.90287E-21
            5983    -484.693E-09     3.73924E-12    -1.31757E-21
            5984    -484.693E-09     1.89293E-12    -82.9370E-24
            5985    -484.692E-09     952.327E-15     2.94151E-21
            5986    -484.718E-09     952.278E-15     2.56370E-21
            5987    -484.718E-09     1.89283E-12    -2.53734E-21
            5988    -484.717E-09     3.73906E-12     277.768E-24
            5989    -484.716E-09     5.49323E-12     3.24788E-21
            5990    -484.715E-09     7.11214E-12     2.73962E-21
            5991    -484.714E-09     8.55594E-12     3.07211E-21
            5992    -484.712E-09     9.78908E-12     2.47198E-24
            5993    -484.711E-09     10.7812E-12     3.49103E-21
            5994    -484.709E-09     11.5078E-12     2.99773E-21
            5995    -484.707E-09     11.9511E-12    -205.224E-24
            5996    -484.705E-09     12.1001E-12     3.90711E-21
            5997    -484.703E-09     11.9512E-12     442.570E-24
            5998    -484.701E-09     11.5080E-12     1.56415E-21
            5999    -484.699E-09     10.7814E-12     334.396E-24
            6000    -484.698E-09     9.78937E-12     1.20790E-21
            6001    -484.696E-09     8.55625E-12    -1.90326E-21
            6002    -484.695E-09     7.11243E-12    -3.86575E-21
            6003    -484.694E-09     5.49348E-12     3.39814E-21
            6004    -484.693E-09     3.73924E-12    -1.37902E-21
            6005    -484.693E-09     1.89293E-12     211.732E-24
            6006    -484.692E-09     952.327E-15     469.637E-24
            6007    -484.718E-09     952.278E-15     4.72002E-21
            6008    -484.718E-09     1.89283E-12     185.375E-24
            6009    -484.717E-09     3.73906E-12     3.24644E-21
            6010    -484.716E-09     5.49323E-12     2.26068E-21
            6011    -484.715E-09     7.11214E-12    -426.737E-24
            6012    -484.714E-09     8.55594E-12     3.03287E-21
            6013    -484.712E-09     9.78908E-12    -20.2801E-24
            6014    -484.711E-09     10.7812E-12    -3.59068E-21
            6015    -484.709E-09     11.5078E-12     2.48836E-21
            6016    -484.707E-09     11.9511E-12     382.739E-24
            6017    -484.705E-09     12.1001E-12     1.08350E-21
            6018    -484.703E-09     11.9512E-12    -1.01830E-21
            6019    -484.701E-09     11.5080E-12     2.97340E-21
            6020    -484.699E-09     10.7814E-12     750.574E-24
            6021    -484.698E-09     9.78937E-12     1.71322E-21
            6022    -484.696E-09     8.55625E-12     1.90025E-21
            6023    -484.695E-09     7.11243E-12    -3.63583E-21
            6024    -484.694E-09     5.49348E-12    -965.413E-24
            6025    -484.693E-09     3.73924E-12     2.21181E-21
            6026    -484.693E-09     1.89293E-12     2.22403E-21
            6027    -484.692E-09     952.327E-15     599.820E-24
            6028    -484.718E-09     952.278E-15    -85.0848E-24
            6029    -484.718E-09     1.89283E-12     2.29264E-21
            6030    -484.717E-09     3.73906E-12     144.925E-24
            6031    -484.716E-09     5.49323E-12     1.18414E-21
            6032    -484.715E-09     7.11214E-12    -829.332E-24
            6033    -484.714E-09     8.55594E-12     164.690E-24
            6034    -484.712E-09     9.78908E-12     309.699E-24
            6035    -484.711E-09     10.7812E-12    -135.803E-24
            6036    -484.709E-09     11.5078E-12    -2.41875E-21
            6037    -484.707E-09     11.9511E-12    -75.0923E-24
            6038    -484.705E-09     12.1001E-12     554.878E-24
            6039    -484.703E-09     11.9512E-12     3.91817E-21
            6040    -484.701E-09     11.5080E-12     284.652E-24
            6041    -484.699E-09     10.7814E-12     1.85563E-21
            6042    -484.698E-09     9.78937E-12     3.10690E-21
            6043    -484.696E-09     8.55625E-12     2.65102E-21
            6044    -484.695E-09     7.11243E-12     4.25110E-21
            6045    -484.694E-09     5.49348E-12    -5.08764E-24
            6046    -484.693E-09     3.73924E-12     2.50099E-21
            6047    -484.693E-09     1.89293E-12     3.65369E-21
            6048    -484.692E-09     952.327E-15     1.99051E-21
            6049    -484.718E-09     952.278E-15    -23.7293E-24
            6050    -484.718E-09     1.89283E-12     642.715E-24
            6051    -484.717E-09     3.73906E-12    -52.0137E-24
            6052    -484.716E-09     5.49323E-12     1.44737E-21
            6053    -484.715E-09     7.11214E-12     2.09696E-21
            6054    -484.714E-09     8.55594E-12     458.394E-24
            6055    -484.712E-09     9.78908E-12     179.880E-24
            6056    -484.711E-09     10.7812E-12     227.759E-24
            6057    -484.709E-09     11.5078E-12     77.6429E-24
            6058    -484.707E-09     11.9511E-12     1.66529E-21
            6059    -484.705E-09     12.1001E-12     2.94577E-21
            6060    -484.703E-09     11.9512E-12     3.02355E-21
            6061    -484.701E-09     11.5080E-12     1.53481E-21
            6062    -484.699E-09     10.7814E-12     645.087E-24
            6063    -484.698E-09     9.78937E-12     3.97895E-21
            6064    -484.696E-09     8.55625E-12     2.26448E-21
            6065    -484.695E-09     7.11243E-12     4.54505E-21
            6066    -484.694E-09     5.49348E-12     1.26606E-21
            6067    -484.693E-09     3.73924E-12     5.73900E-21
            6068    -484.693E-09     1.89293E-12     6.55829E-21
