Arithmetics End
date = 2020-05-08, chg = 1.04%, profit = 1.04%, profitValue = 2901.27
synthetical7
date = 2020-05-06, chg = 1.57%, profit = 1.57%, profitValue = 2904.89
synthetical6
范围内无有效日期
synthetical5
范围内无有效日期
synthetical4
范围内无有效日期
synthetical3
4天期, mairu, date = 2020-01-13, stock = 603859, price = 28.80, rate = 0
4天期, mairu, date = 2020-01-13, stock = 002690, price = 38.27, rate = 0
4天期, mairu, date = 2020-01-13, stock = 600410, price = 11.23, rate = 0
4天期, mairu, date = 2020-01-13, stock = 600588, price = 32.15, rate = 1.0000000000000000
4天期, mairu, date = 2020-01-13, stock = 300701, price = 32.07, rate = 0.5000000000000000
4天期, mairu, date = 2020-01-10, stock = 603228, price = 50.01, rate = 0
4天期, maichu, date = 2020-01-15, stock = 603801, price = 23.88, rate = 1.00
4天期, maichu, date = 2020-01-15, stock = 002332, price = 10.60, rate = 1.00
4天期, mairu, date = 2020-01-09, stock = 603387, price = 23.80, rate = 0
4天期, mairu, date = 2020-01-09, stock = 603214, price = 43.94, rate = 0
4天期, mairu, date = 2020-01-09, stock = 300584, price = 28.77, rate = 0
4天期, mairu, date = 2020-01-09, stock = 603309, price = 15.06, rate = 0
4天期, mairu, date = 2020-01-09, stock = 002818, price = 13.25, rate = 0
4天期, mairu, date = 2020-01-09, stock = 002773, price = 38.29, rate = 0
4天期, mairu, date = 2020-01-09, stock = 300635, price = 16.61, rate = 0
4天期, mairu, date = 2020-01-09, stock = 002332, price = 10.45, rate = 1.0000000000000000
4天期, mairu, date = 2020-01-09, stock = 603801, price = 24.37, rate = 0.5000000000000000
4天期, mairu, date = 2020-01-07, stock = 002440, price = 11.80, rate = 0
4天期, maichu, date = 2020-01-10, stock = 603363, price = 15.95, rate = 1.00
4天期, maichu, date = 2020-01-10, stock = 601615, price = 13.17, rate = 1.00
4天期, mairu, date = 2020-01-06, stock = 601615, price = 12.98, rate = 1.0000000000000000
4天期, mairu, date = 2020-01-06, stock = 603363, price = 16.40, rate = 0.5000000000000000
4天期, maichu, date = 2020-01-08, stock = 300207, price = 20.72, rate = 1.00
4天期, maichu, date = 2020-01-08, stock = 000028, price = 48.65, rate = 1.00
4天期, mairu, date = 2020-01-02, stock = 002465, price = 10.99, rate = 0
4天期, mairu, date = 2020-01-02, stock = 603331, price = 16.65, rate = 0
4天期, mairu, date = 2020-01-02, stock = 300543, price = 23.51, rate = 0
4天期, mairu, date = 2020-01-02, stock = 300520, price = 18.76, rate = 0
4天期, mairu, date = 2020-01-02, stock = 002853, price = 18.73, rate = 0
4天期, mairu, date = 2020-01-02, stock = 000028, price = 45.87, rate = 1.0000000000000000
4天期, mairu, date = 2020-01-02, stock = 300207, price = 20.14, rate = 0.5000000000000000
3天期, mairu, date = 2020-05-08, stock = 300563, price = 29.41, rate = 0
3天期, mairu, date = 2020-05-08, stock = 600783, price = 14.13, rate = 0
3天期, mairu, date = 2020-05-08, stock = 300582, price = 11.78, rate = 0
3天期, mairu, date = 2020-05-08, stock = 600498, price = 34.89, rate = 0
3天期, mairu, date = 2020-05-08, stock = 002056, price = 10.98, rate = 0
3天期, mairu, date = 2020-05-08, stock = 002396, price = 39.25, rate = 0
3天期, mairu, date = 2020-05-08, stock = 300494, price = 14.78, rate = 0
3天期, mairu, date = 2020-05-08, stock = 300730, price = 13.36, rate = 0
3天期, mairu, date = 2020-05-08, stock = 603020, price = 10.02, rate = 1.0000000000000000
3天期, mairu, date = 2020-05-08, stock = 300250, price = 13.66, rate = 0.5000000000000000
3天期, mairu, date = 2020-05-07, stock = 300793, price = 48.84, rate = 0
3天期, mairu, date = 2020-05-06, stock = 002626, price = 20.65, rate = 1.0000000000000000
3天期, mairu, date = 2020-05-06, stock = 300413, price = 47.00, rate = 0.5000000000000000
3天期, mairu, date = 2020-04-30, stock = 600132, price = 54.44, rate = 0
3天期, mairu, date = 2020-04-29, stock = 002968, price = 88.83, rate = 0
3天期, maichu, date = 2020-05-06, stock = 600702, price = 24.14, rate = 1.00
3天期, maichu, date = 2020-05-06, stock = 002567, price = 10.29, rate = 1.00
3天期, mairu, date = 2020-04-28, stock = 600702, price = 26.40, rate = 1.0000000000000000
3天期, mairu, date = 2020-04-28, stock = 002567, price = 10.79, rate = 0.5000000000000000
3天期, maichu, date = 2020-04-27, stock = 603238, price = 32.15, rate = 1.00
3天期, maichu, date = 2020-04-27, stock = 002832, price = 20.20, rate = 1.00
3天期, mairu, date = 2020-04-22, stock = 002832, price = 19.99, rate = 1.0000000000000000
3天期, mairu, date = 2020-04-22, stock = 603238, price = 33.79, rate = 0.5000000000000000
3天期, maichu, date = 2020-04-23, stock = 300579, price = 48.04, rate = 1.00
3天期, maichu, date = 2020-04-23, stock = 300078, price = 12.40, rate = 1.00
3天期, mairu, date = 2020-04-20, stock = 300582, price = 12.07, rate = 0
3天期, mairu, date = 2020-04-20, stock = 300450, price = 41.10, rate = 0
3天期, mairu, date = 2020-04-20, stock = 002025, price = 26.25, rate = 0
3天期, mairu, date = 2020-04-20, stock = 300036, price = 25.61, rate = 0
3天期, mairu, date = 2020-04-20, stock = 002777, price = 43.71, rate = 0
3天期, mairu, date = 2020-04-20, stock = 300078, price = 12.83, rate = 1.0000000000000000
3天期, mairu, date = 2020-04-20, stock = 300579, price = 48.83, rate = 0.5000000000000000
3天期, mairu, date = 2020-04-17, stock = 603995, price = 22.00, rate = 0
3天期, maichu, date = 2020-04-21, stock = 300580, price = 16.79, rate = 1.00
3天期, maichu, date = 2020-04-21, stock = 002810, price = 18.37, rate = 1.00
3天期, mairu, date = 2020-04-16, stock = 600373, price = 12.56, rate = 0
3天期, mairu, date = 2020-04-16, stock = 000913, price = 10.36, rate = 0
3天期, mairu, date = 2020-04-16, stock = 300580, price = 16.92, rate = 1.0000000000000000
3天期, mairu, date = 2020-04-16, stock = 002810, price = 18.53, rate = 0.5000000000000000
3天期, mairu, date = 2020-04-14, stock = 300613, price = 155.40, rate = 0
3天期, mairu, date = 2020-04-13, stock = 002511, price = 17.00, rate = 0
3天期, maichu, date = 2020-04-14, stock = 600600, price = 47.25, rate = 1.00
3天期, maichu, date = 2020-04-14, stock = 000596, price = 121.00, rate = 1.00
3天期, mairu, date = 2020-04-09, stock = 603716, price = 16.03, rate = 0
3天期, mairu, date = 2020-04-09, stock = 002800, price = 22.00, rate = 0
3天期, mairu, date = 2020-04-09, stock = 300463, price = 28.97, rate = 0
3天期, mairu, date = 2020-04-09, stock = 000596, price = 115.68, rate = 1.0000000000000000
3天期, mairu, date = 2020-04-09, stock = 600600, price = 46.72, rate = 0.5000000000000000
3天期, maichu, date = 2020-04-10, stock = 300479, price = 15.59, rate = 1.00
3天期, maichu, date = 2020-04-10, stock = 002930, price = 14.90, rate = 1.00
3天期, mairu, date = 2020-04-07, stock = 600785, price = 14.80, rate = 0
3天期, mairu, date = 2020-04-07, stock = 600288, price = 11.30, rate = 0
3天期, mairu, date = 2020-04-07, stock = 002967, price = 36.02, rate = 0
3天期, mairu, date = 2020-04-07, stock = 603706, price = 15.84, rate = 0
3天期, mairu, date = 2020-04-07, stock = 300518, price = 20.84, rate = 0
3天期, mairu, date = 2020-04-07, stock = 300192, price = 16.88, rate = 0
3天期, mairu, date = 2020-04-07, stock = 300446, price = 13.44, rate = 0
3天期, mairu, date = 2020-04-07, stock = 300599, price = 12.64, rate = 0
3天期, mairu, date = 2020-04-07, stock = 300788, price = 41.70, rate = 0
3天期, mairu, date = 2020-04-07, stock = 002805, price = 12.26, rate = 0
3天期, mairu, date = 2020-04-07, stock = 002930, price = 15.27, rate = 1.0000000000000000
3天期, mairu, date = 2020-04-07, stock = 300479, price = 15.05, rate = 0.5000000000000000
3天期, maichu, date = 2020-04-08, stock = 603586, price = 16.89, rate = 1.00
3天期, maichu, date = 2020-04-08, stock = 603298, price = 11.80, rate = 1.00
3天期, mairu, date = 2020-04-02, stock = 603586, price = 16.95, rate = 1.0000000000000000
3天期, mairu, date = 2020-04-02, stock = 603298, price = 11.68, rate = 0.5000000000000000
3天期, mairu, date = 2020-03-30, stock = 603609, price = 11.93, rate = 0
3天期, mairu, date = 2020-03-27, stock = 603587, price = 21.58, rate = 0
3天期, maichu, date = 2020-03-30, stock = 603583, price = 39.50, rate = 1.00
3天期, maichu, date = 2020-03-30, stock = 002041, price = 11.02, rate = 1.00
3天期, mairu, date = 2020-03-25, stock = 300760, price = 253.88, rate = 0
3天期, mairu, date = 2020-03-25, stock = 002041, price = 10.22, rate = 1.0000000000000000
3天期, mairu, date = 2020-03-25, stock = 603583, price = 41.81, rate = 0.5000000000000000
3天期, mairu, date = 2020-03-24, stock = 603309, price = 15.91, rate = 0
3天期, maichu, date = 2020-03-25, stock = 002821, price = 172.95, rate = 1.00
3天期, maichu, date = 2020-03-25, stock = 002271, price = 33.55, rate = 1.00
3天期, mairu, date = 2020-03-20, stock = 002271, price = 32.60, rate = 1.0000000000000000
3天期, mairu, date = 2020-03-20, stock = 002821, price = 170.50, rate = 0.5000000000000000
3天期, maichu, date = 2020-03-24, stock = 002371, price = 125.30, rate = 1.00
3天期, maichu, date = 2020-03-24, stock = 002315, price = 15.96, rate = 1.00
3天期, mairu, date = 2020-03-19, stock = 300470, price = 25.43, rate = 0
3天期, mairu, date = 2020-03-19, stock = 300377, price = 10.62, rate = 0
3天期, mairu, date = 2020-03-19, stock = 300166, price = 16.34, rate = 0
3天期, mairu, date = 2020-03-19, stock = 603688, price = 25.07, rate = 0
3天期, mairu, date = 2020-03-19, stock = 300496, price = 59.10, rate = 0
3天期, mairu, date = 2020-03-19, stock = 002371, price = 143.00, rate = 1.0000000000000000
3天期, mairu, date = 2020-03-19, stock = 002315, price = 16.88, rate = 0.5000000000000000
3天期, maichu, date = 2020-03-20, stock = 603078, price = 45.49, rate = 1.00
3天期, maichu, date = 2020-03-20, stock = 300236, price = 62.66, rate = 1.00
3天期, mairu, date = 2020-03-17, stock = 603356, price = 14.91, rate = 0
3天期, mairu, date = 2020-03-17, stock = 600131, price = 20.21, rate = 0
3天期, mairu, date = 2020-03-17, stock = 603078, price = 47.26, rate = 1.0000000000000000
3天期, mairu, date = 2020-03-17, stock = 300236, price = 56.82, rate = 0.5000000000000000
3天期, maichu, date = 2020-03-10, stock = 601808, price = 14.63, rate = 1.00
3天期, maichu, date = 2020-03-10, stock = 300073, price = 29.10, rate = 1.00
3天期, mairu, date = 2020-03-05, stock = 002007, price = 45.02, rate = 0
3天期, mairu, date = 2020-03-05, stock = 601808, price = 16.36, rate = 1.0000000000000000
3天期, mairu, date = 2020-03-05, stock = 300073, price = 29.24, rate = 0.5000000000000000
3天期, maichu, date = 2020-03-09, stock = 603118, price = 16.01, rate = 1.00
3天期, maichu, date = 2020-03-09, stock = 002798, price = 24.98, rate = 1.00
3天期, mairu, date = 2020-03-04, stock = 601318, price = 80.58, rate = 0
3天期, mairu, date = 2020-03-04, stock = 603298, price = 13.92, rate = 0
3天期, mairu, date = 2020-03-04, stock = 002846, price = 22.82, rate = 0
3天期, mairu, date = 2020-03-04, stock = 600882, price = 17.30, rate = 0
3天期, mairu, date = 2020-03-04, stock = 300016, price = 11.35, rate = 0
3天期, mairu, date = 2020-03-04, stock = 300569, price = 15.12, rate = 0
3天期, mairu, date = 2020-03-04, stock = 300625, price = 16.15, rate = 0
3天期, mairu, date = 2020-03-04, stock = 002152, price = 10.32, rate = 0
3天期, mairu, date = 2020-03-04, stock = 300674, price = 39.12, rate = 0
3天期, mairu, date = 2020-03-04, stock = 002670, price = 11.77, rate = 0
3天期, mairu, date = 2020-03-04, stock = 002798, price = 28.10, rate = 1.0000000000000000
3天期, mairu, date = 2020-03-04, stock = 603118, price = 15.97, rate = 0.5000000000000000
3天期, mairu, date = 2020-02-24, stock = 300009, price = 16.81, rate = 0
3天期, maichu, date = 2020-02-25, stock = 603876, price = 19.99, rate = 1.00
3天期, maichu, date = 2020-02-25, stock = 300625, price = 17.14, rate = 1.00
3天期, mairu, date = 2020-02-20, stock = 300522, price = 19.30, rate = 0
3天期, mairu, date = 2020-02-20, stock = 000777, price = 12.27, rate = 0
3天期, mairu, date = 2020-02-20, stock = 000810, price = 15.50, rate = 0
3天期, mairu, date = 2020-02-20, stock = 603819, price = 12.60, rate = 0
3天期, mairu, date = 2020-02-20, stock = 300508, price = 28.42, rate = 0
3天期, mairu, date = 2020-02-20, stock = 300625, price = 17.13, rate = 1.0000000000000000
3天期, mairu, date = 2020-02-20, stock = 603876, price = 15.88, rate = 0.5000000000000000
3天期, mairu, date = 2020-02-17, stock = 601069, price = 14.77, rate = 0
3天期, mairu, date = 2020-02-14, stock = 000776, price = 14.52, rate = 0
3天期, maichu, date = 2020-02-17, stock = 300796, price = 24.10, rate = 1.00
3天期, maichu, date = 2020-02-17, stock = 300342, price = 17.05, rate = 1.00
3天期, mairu, date = 2020-02-12, stock = 300685, price = 73.59, rate = 0
3天期, mairu, date = 2020-02-12, stock = 300088, price = 12.56, rate = 0
3天期, mairu, date = 2020-02-12, stock = 300384, price = 18.13, rate = 0
3天期, mairu, date = 2020-02-12, stock = 300587, price = 15.46, rate = 0
3天期, mairu, date = 2020-02-12, stock = 002191, price = 10.30, rate = 0
3天期, mairu, date = 2020-02-12, stock = 600980, price = 12.22, rate = 0
3天期, mairu, date = 2020-02-12, stock = 300796, price = 21.41, rate = 1.0000000000000000
3天期, mairu, date = 2020-02-12, stock = 300342, price = 15.73, rate = 0.5000000000000000
3天期, mairu, date = 2020-02-11, stock = 002180, price = 37.13, rate = 0
3天期, maichu, date = 2020-02-11, stock = 601155, price = 34.39, rate = 1.00
3天期, maichu, date = 2020-02-11, stock = 300595, price = 55.16, rate = 1.00
3天期, mairu, date = 2020-02-06, stock = 300699, price = 46.41, rate = 0
3天期, mairu, date = 2020-02-06, stock = 300012, price = 16.74, rate = 0
3天期, mairu, date = 2020-02-06, stock = 300595, price = 51.86, rate = 1.0000000000000000
3天期, mairu, date = 2020-02-06, stock = 601155, price = 33.09, rate = 0.5000000000000000
3天期, mairu, date = 2020-02-04, stock = 603309, price = 17.12, rate = 0
3天期, maichu, date = 2020-02-05, stock = 002382, price = 17.91, rate = 1.00
3天期, maichu, date = 2020-02-05, stock = 002030, price = 18.68, rate = 1.00
3天期, mairu, date = 2020-01-23, stock = 002382, price = 14.10, rate = 1.0000000000000000
3天期, mairu, date = 2020-01-23, stock = 002030, price = 14.91, rate = 0.5000000000000000
3天期, mairu, date = 2020-01-22, stock = 002184, price = 11.29, rate = 0
3天期, mairu, date = 2020-01-20, stock = 000049, price = 47.32, rate = 0
3天期, mairu, date = 2020-01-16, stock = 002594, price = 54.09, rate = 0
3天期, mairu, date = 2020-01-15, stock = 603267, price = 54.18, rate = 0
3天期, mairu, date = 2020-01-14, stock = 603315, price = 13.29, rate = 0
3天期, maichu, date = 2020-01-16, stock = 600588, price = 31.73, rate = 1.00
3天期, maichu, date = 2020-01-16, stock = 300701, price = 32.27, rate = 1.00
3天期, mairu, date = 2020-01-13, stock = 600048, price = 16.48, rate = 0
3天期, mairu, date = 2020-01-13, stock = 300609, price = 39.68, rate = 0
3天期, mairu, date = 2020-01-13, stock = 603859, price = 28.80, rate = 0
3天期, mairu, date = 2020-01-13, stock = 002690, price = 38.27, rate = 0
3天期, mairu, date = 2020-01-13, stock = 600410, price = 11.23, rate = 0
3天期, mairu, date = 2020-01-13, stock = 600588, price = 32.15, rate = 1.0000000000000000
3天期, mairu, date = 2020-01-13, stock = 300701, price = 32.07, rate = 0.5000000000000000
3天期, mairu, date = 2020-01-10, stock = 603228, price = 50.01, rate = 0
3天期, maichu, date = 2020-01-14, stock = 603801, price = 24.30, rate = 1.00
3天期, maichu, date = 2020-01-14, stock = 002332, price = 10.57, rate = 1.00
3天期, mairu, date = 2020-01-09, stock = 603387, price = 23.80, rate = 0
3天期, mairu, date = 2020-01-09, stock = 603214, price = 43.94, rate = 0
3天期, mairu, date = 2020-01-09, stock = 300584, price = 28.77, rate = 0
3天期, mairu, date = 2020-01-09, stock = 603309, price = 15.06, rate = 0
3天期, mairu, date = 2020-01-09, stock = 002818, price = 13.25, rate = 0
3天期, mairu, date = 2020-01-09, stock = 002773, price = 38.29, rate = 0
3天期, mairu, date = 2020-01-09, stock = 300635, price = 16.61, rate = 0
3天期, mairu, date = 2020-01-09, stock = 002332, price = 10.45, rate = 1.0000000000000000
3天期, mairu, date = 2020-01-09, stock = 603801, price = 24.37, rate = 0.5000000000000000
3天期, mairu, date = 2020-01-07, stock = 002440, price = 11.80, rate = 0
3天期, maichu, date = 2020-01-09, stock = 603363, price = 16.21, rate = 1.00
3天期, maichu, date = 2020-01-09, stock = 601615, price = 13.33, rate = 1.00
3天期, mairu, date = 2020-01-06, stock = 601615, price = 12.98, rate = 1.0000000000000000
3天期, mairu, date = 2020-01-06, stock = 603363, price = 16.40, rate = 0.5000000000000000
3天期, maichu, date = 2020-01-07, stock = 300207, price = 20.56, rate = 1.00
3天期, maichu, date = 2020-01-07, stock = 000028, price = 48.45, rate = 1.00
3天期, mairu, date = 2020-01-02, stock = 002465, price = 10.99, rate = 0
3天期, mairu, date = 2020-01-02, stock = 603331, price = 16.65, rate = 0
3天期, mairu, date = 2020-01-02, stock = 300543, price = 23.51, rate = 0
3天期, mairu, date = 2020-01-02, stock = 300520, price = 18.76, rate = 0
3天期, mairu, date = 2020-01-02, stock = 002853, price = 18.73, rate = 0
3天期, mairu, date = 2020-01-02, stock = 000028, price = 45.87, rate = 1.0000000000000000
3天期, mairu, date = 2020-01-02, stock = 300207, price = 20.14, rate = 0.5000000000000000
2天期, mairu, date = 2020-05-08, stock = 300563, price = 29.41, rate = 0
2天期, mairu, date = 2020-05-08, stock = 600783, price = 14.13, rate = 0
2天期, mairu, date = 2020-05-08, stock = 300582, price = 11.78, rate = 0
2天期, mairu, date = 2020-05-08, stock = 600498, price = 34.89, rate = 0
2天期, mairu, date = 2020-05-08, stock = 002056, price = 10.98, rate = 0
2天期, mairu, date = 2020-05-08, stock = 002396, price = 39.25, rate = 0
2天期, mairu, date = 2020-05-08, stock = 300494, price = 14.78, rate = 0
2天期, mairu, date = 2020-05-08, stock = 300730, price = 13.36, rate = 0
2天期, mairu, date = 2020-05-08, stock = 603020, price = 10.02, rate = 1.0000000000000000
2天期, mairu, date = 2020-05-08, stock = 300250, price = 13.66, rate = 0.5000000000000000
2天期, mairu, date = 2020-05-07, stock = 300793, price = 48.84, rate = 0
2天期, maichu, date = 2020-05-08, stock = 300413, price = 47.50, rate = 1.00
2天期, maichu, date = 2020-05-08, stock = 002626, price = 20.81, rate = 1.00
2天期, mairu, date = 2020-05-06, stock = 002626, price = 20.65, rate = 1.0000000000000000
2天期, mairu, date = 2020-05-06, stock = 300413, price = 47.00, rate = 0.5000000000000000
2天期, mairu, date = 2020-04-30, stock = 600132, price = 54.44, rate = 0
2天期, mairu, date = 2020-04-29, stock = 002968, price = 88.83, rate = 0
2天期, maichu, date = 2020-04-30, stock = 600702, price = 24.02, rate = 1.00
2天期, maichu, date = 2020-04-30, stock = 002567, price = 10.23, rate = 1.00
2天期, mairu, date = 2020-04-28, stock = 600702, price = 26.40, rate = 1.0000000000000000
2天期, mairu, date = 2020-04-28, stock = 002567, price = 10.79, rate = 0.5000000000000000
2天期, maichu, date = 2020-04-24, stock = 603238, price = 30.90, rate = 1.00
